Chemical_ID,Chemical_Name,PharmGKB_ID,RS_ID
PA452229,antidepressants,PA166158942,rs766127
PA451544,sulfamethoxazole,PA166134775,rs761142
PA450401,methadone,PA166152995,rs7662029
PA164712308,"Ace Inhibitors, Plain",PA166136431,rs7661530
PA448785,carbamazepine,PA166153185,rs7643645
PA451257,risperidone,PA166136105,rs7643645
PA450164,lamotrigine,PA166135314,rs7668258
PA450401,methadone,PA166152996,rs7668258
PA164712308,"Ace Inhibitors, Plain",PA166135941,rs7675300
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166135126,rs767455
PA10004,adalimumab,PA166135127,rs767455
PA449515,etanercept,PA166135127,rs767455
PA452639,infliximab,PA166135127,rs767455
PA449899,hydrochlorothiazide,PA166136403,rs7706429
PA128406956,fluorouracil,PA166135748,rs7699188
PA450085,irinotecan,PA166135748,rs7699188
PA450198,leucovorin,PA166135748,rs7699188
PA154410481,prasugrel,PA166135138,rs77235035
PA164712563,Bisphosphonates,PA166135427,rs7740004
PA166114414,cotinine,PA166153102,rs77107237
PA164712689,Dipeptidyl peptidase 4 (DPP-4) inhibitors,PA166153196,rs7754840
PA166151864,ataluren,PA166151963,rs77010898
PA151958596,curcumin,PA166152966,rs77010898
PA165950341,ivacaftor,PA166152966,rs77010898
PA165950341,ivacaftor,PA166160728,rs77010898
PA164712689,Dipeptidyl peptidase 4 (DPP-4) inhibitors,PA166153197,rs7756992
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134075,rs774359
PA10832,corticosteroids,PA166153029,rs7772821
PA166110256,bufuralol,PA166153027,rs777560972
PA449273,dextromethorphan,PA166153027,rs777560972
PA450085,irinotecan,PA166135426,rs7779029
PA449383,docetaxel,PA166134312,rs7769719
PA451644,thalidomide,PA166134312,rs7769719
PA450403,methamphetamine,PA166152770,rs778293
PA449899,hydrochlorothiazide,PA166135914,rs77876672
PA165950341,ivacaftor,PA166161191,rs77932196
PA448068,salbutamol,PA166134363,rs7793837
PA134687887,selective beta-2-adrenoreceptor agonists,PA166134363,rs7793837
PA450546,montelukast,PA166136417,rs7794356
PA448385,amitriptyline,PA166134676,rs7787082
PA449015,citalopram,PA166134676,rs7787082
PA450801,paroxetine,PA166134676,rs7787082
PA451866,venlafaxine,PA166134676,rs7787082
PA449061,clozapine,PA166135019,rs7787082
PA450243,lithium,PA166135996,rs78015114
PA450395,metformin,PA166153458,rs784888
PA448803,carboplatin,PA166135425,rs7851395
PA449014,cisplatin,PA166135425,rs7851395
PA452233,antipsychotics,PA166134382,rs7799039
PA451257,risperidone,PA166134382,rs7799039
PA450395,metformin,PA166136202,rs784892
PA451906,warfarin,PA166134026,rs7856096
PA448497,aspirin,PA166136195,rs7862221
PA130620651,anthracyclines and related substances,PA166135424,rs7853758
PA165950341,ivacaftor,PA166152872,rs78655421
PA449748,gemcitabine,PA166135523,rs7867504
PA450688,olanzapine,PA166134863,rs7877
PA450626,nicotine,PA166136271,rs7877
PA449053,clopidogrel,PA166134659,rs762551
PA450801,paroxetine,PA166134692,rs762551
PA452233,antipsychotics,PA166135278,rs762551
PA448964,chlorpromazine,PA166135278,rs762551
PA449676,fluphenazine,PA166135278,rs762551
PA451666,thioridazine,PA166135278,rs762551
PA451771,trifluoperazine,PA166135278,rs762551
PA450192,leflunomide,PA166134184,rs762551
PA448710,caffeine,PA166134266,rs762551
PA450688,olanzapine,PA166134283,rs762551
PA448785,carbamazepine,PA166153101,rs762551
PA164760843,deferasirox,PA166136164,rs762551
PA450688,olanzapine,PA166135789,rs7912580
PA451201,quetiapine,PA166135789,rs7912580
PA451257,risperidone,PA166135789,rs7912580
PA451974,ziprasidone,PA166135789,rs7912580
PA449841,haloperidol,PA166135788,rs7912580
PA449167,cyclosporine,PA166136252,rs7903146
PA451365,sirolimus,PA166136252,rs7903146
PA451578,tacrolimus,PA166136252,rs7903146
PA10390,"sulfonamides, urea derivatives",PA166134806,rs7903146
PA10204,tenofovir,PA166135786,rs7917432
PA449165,cyclophosphamide,PA166158879,rs79085477
PA449177,cytarabine,PA166158879,rs79085477
PA449212,daunorubicin,PA166158879,rs79085477
PA449247,dexamethasone,PA166158879,rs79085477
PA449412,doxorubicin,PA166158879,rs79085477
PA450428,methotrexate,PA166158879,rs79085477
PA164760860,pegaspargase,PA166158879,rs79085477
PA451100,prednisone,PA166158879,rs79085477
PA451663,thioguanine,PA166158879,rs79085477
PA451879,vincristine,PA166158879,rs79085477
PA449899,hydrochlorothiazide,PA166135785,rs7917983
PA448515,azathioprine,PA166160988,rs79206939
PA450379,mercaptopurine,PA166160988,rs79206939
PA450401,methadone,PA166134698,rs7934165
PA449383,docetaxel,PA166135018,rs7921977
PA449748,gemcitabine,PA166135018,rs7921977
PA450761,paclitaxel,PA166135018,rs7921977
PA164713176,Platinum compounds,PA166135018,rs7921977
PA451881,vinorelbine,PA166135018,rs7921977
PA449014,cisplatin,PA166159502,rs7937567
PA451250,rifampin,PA166160696,rs7958375
PA164713176,Platinum compounds,PA166151941,rs7958904
PA162565877,amisulpride,PA166163523,rs7968606
PA450243,lithium,PA166135995,rs79663003
PA450688,olanzapine,PA166152847,rs7973796
PA451906,warfarin,PA166134059,rs7900194
PA130232992,bevacizumab,PA166152976,rs800292
PA448432,anastrozole,PA166135926,rs7984870
PA450196,letrozole,PA166135926,rs7984870
PA164712308,"Ace Inhibitors, Plain",PA166134408,rs8012552
PA449177,cytarabine,PA166135525,rs80143932
PA449961,idarubicin,PA166135525,rs80143932
PA164712308,"Ace Inhibitors, Plain",PA166134878,rs8016905
PA449165,cyclophosphamide,PA166158894,rs80223967
PA449177,cytarabine,PA166158894,rs80223967
PA449212,daunorubicin,PA166158894,rs80223967
PA449247,dexamethasone,PA166158894,rs80223967
PA449412,doxorubicin,PA166158894,rs80223967
PA450428,methotrexate,PA166158894,rs80223967
PA164760860,pegaspargase,PA166158894,rs80223967
PA451100,prednisone,PA166158894,rs80223967
PA451663,thioguanine,PA166158894,rs80223967
PA451879,vincristine,PA166158894,rs80223967
PA449646,flecainide,PA166135316,rs80338792
PA450488,mexiletine,PA166135316,rs80338792
PA450428,methotrexate,PA166134275,rs7992226
PA165950341,ivacaftor,PA166135492,rs80282562
PA451221,raloxifene,PA166134801,rs8060157
PA451581,tamoxifen,PA166134801,rs8060157
PA449072,cocaine,PA166136103,rs806368
PA449015,citalopram,PA166135839,rs809736
PA449061,clozapine,PA166135932,rs806378
PA450688,olanzapine,PA166135932,rs806378
PA451257,risperidone,PA166135932,rs806378
PA451906,warfarin,PA166134211,rs8050894
PA164749390,peginterferon alfa-2a,PA166135408,rs8103142
PA164784024,peginterferon alfa-2b,PA166135408,rs8103142
PA451241,ribavirin,PA166135408,rs8103142
PA164749390,peginterferon alfa-2a,PA166159170,rs8105790
PA164784024,peginterferon alfa-2b,PA166159170,rs8105790
PA451241,ribavirin,PA166159170,rs8105790
PA164784024,peginterferon alfa-2b,PA166159173,rs8113007
PA451241,ribavirin,PA166159173,rs8113007
PA452229,antidepressants,PA166134090,rs7997012
PA449015,citalopram,PA166134090,rs7997012
PA164713257,Selective serotonin reuptake inhibitors,PA166134090,rs7997012
PA450688,olanzapine,PA166134284,rs7997012
PA451866,venlafaxine,PA166134748,rs7997012
PA449412,doxorubicin,PA166134117,rs8133052
PA10204,tenofovir,PA166135784,rs8187707
PA133822447,catecholamines,PA166152774,rs8187725
PA450395,metformin,PA166152774,rs8187725
PA449412,doxorubicin,PA166134309,rs8187710
PA132595336,calcein,PA166134951,rs8187710
PA450264,lopinavir,PA166134951,rs8187710
PA450264,lopinavir,PA166134952,rs8187710
PA164760843,deferasirox,PA166136453,rs8187710
PA450395,metformin,PA166159970,rs8192675
PA450243,lithium,PA166134675,rs8192440
PA449165,cyclophosphamide,PA166134370,rs8192709
PA449441,efavirenz,PA166135962,rs8192709
PA449441,efavirenz,PA166152764,rs8192719
PA452620,tegafur,PA166152929,rs8192725
PA449441,efavirenz,PA166135083,rs8192726
PA451999,interferons,PA166134615,rs8099917
PA164749390,peginterferon alfa-2a,PA166134615,rs8099917
PA164784024,peginterferon alfa-2b,PA166134615,rs8099917
PA451241,ribavirin,PA166134615,rs8099917
PA164749390,peginterferon alfa-2a,PA166135480,rs8099917
PA164784024,peginterferon alfa-2b,PA166135480,rs8099917
PA451241,ribavirin,PA166135480,rs8099917
PA165958354,telaprevir,PA166135480,rs8099917
PA164749390,peginterferon alfa-2a,PA166136488,rs8099917
PA164784024,peginterferon alfa-2b,PA166136488,rs8099917
PA451241,ribavirin,PA166136488,rs8099917
PA166122590,simeprevir,PA166136488,rs8099917
PA166128166,ledipasvir,PA166162415,rs8099917
PA166122593,sofosbuvir,PA166162415,rs8099917
PA452620,tegafur,PA166152930,rs8192720
PA449053,clopidogrel,PA166162330,rs8192950
PA165110351,Dabigatran,PA166159027,rs8192935
PA154410481,prasugrel,PA166135198,rs822442
PA154410481,prasugrel,PA166135197,rs822441
PA162372840,sunitinib,PA166134799,rs833061
PA10251,atazanavir,PA166136091,rs8330
PA451260,ritonavir,PA166136091,rs8330
PA448015,acetaminophen,PA166135014,rs8330
PA448015,acetaminophen,PA166135015,rs8330
PA449167,cyclosporine,PA166163455,rs8450
PA451578,tacrolimus,PA166163455,rs8450
PA448073,ethanol,PA166152773,rs846664
PA451578,tacrolimus,PA166136392,rs846908
PA451578,tacrolimus,PA166135909,rs846910
PA164746012,ranibizumab,PA166135361,rs833069
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134071,rs854547
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134070,rs854548
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134069,rs854555
PA449053,clopidogrel,PA166134658,rs854560
PA128406956,fluorouracil,PA166134832,rs861539
PA450085,irinotecan,PA166134832,rs861539
PA450198,leucovorin,PA166134832,rs861539
PA449383,docetaxel,PA166134833,rs861539
PA450085,irinotecan,PA166134833,rs861539
PA164713176,Platinum compounds,PA166134833,rs861539
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134076,rs868856
PA449383,docetaxel,PA166134334,rs870995
PA449383,docetaxel,PA166153201,rs875858
PA450403,methamphetamine,PA166152772,rs878567
PA452233,antipsychotics,PA166135263,rs878949
PA448803,carboplatin,PA166136439,rs879825
PA150481189,taxanes,PA166136439,rs879825
PA448803,carboplatin,PA166135247,rs879207
PA449383,docetaxel,PA166135247,rs879207
PA450761,paclitaxel,PA166135247,rs879207
PA130620651,anthracyclines and related substances,PA166135261,rs885004
PA130232992,bevacizumab,PA166153487,rs885036
PA448771,capecitabine,PA166153487,rs885036
PA10040,cetuximab,PA166153487,rs885036
PA131285527,oxaliplatin,PA166153487,rs885036
PA130232992,bevacizumab,PA166153486,rs885036
PA448771,capecitabine,PA166153486,rs885036
PA131285527,oxaliplatin,PA166153486,rs885036
PA10251,atazanavir,PA166135478,rs887829
PA164760843,deferasirox,PA166136161,rs887829
PA451906,warfarin,PA166161473,rs887829
PA165815771,Farglitazar,PA166136461,rs889299
PA449782,glibenclamide,PA166136461,rs889299
PA448068,salbutamol,PA166152771,rs881152
PA452229,antidepressants,PA166136111,rs889895
PA448771,capecitabine,PA166158744,rs895819
PA128406956,fluorouracil,PA166158744,rs895819
PA449841,haloperidol,PA166134177,rs909706
PA165983754,pitrakinra,PA166134696,rs8832
PA10810,pemetrexed,PA166136179,rs914232
PA449015,citalopram,PA166135252,rs915120
PA10074,escitalopram,PA166135252,rs915120
PA449899,hydrochlorothiazide,PA166135262,rs880054
PA450037,interferon beta-1a,PA166134442,rs9272105
PA450039,interferon beta-1b,PA166134442,rs9272105
PA451879,vincristine,PA166135783,rs924607
PA449412,doxorubicin,PA166134307,rs9024
PA130620651,anthracyclines and related substances,PA166134541,rs9024
PA448406,amoxicillin,PA166134441,rs9274407
PA164742987,clavulanate,PA166134441,rs9274407
PA164754789,conjugated estrogens,PA166134440,rs9282861
PA449899,hydrochlorothiazide,PA166136405,rs9285669
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166161867,rs9304742
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134077,rs928655
PA452229,antidepressants,PA166158949,rs9315310
PA10074,escitalopram,PA166134439,rs9316233
PA451906,warfarin,PA166134798,rs9332096
PA449563,exemestane,PA166136498,rs9322335
PA450196,letrozole,PA166136498,rs9322335
PA451906,warfarin,PA166134060,rs9332131
PA450947,phenytoin,PA166134438,rs9332131
PA451718,tolbutamide,PA166134437,rs9332239
PA449014,cisplatin,PA166134346,rs9332377
PA451093,prazosin,PA166134101,rs9282564
PA146096021,bisantrene,PA166134098,rs9282564
PA132595336,calcein,PA166134099,rs9282564
PA146096022,forskolin,PA166134100,rs9282564
PA451868,verapamil,PA166134102,rs9282564
PA451877,vinblastine,PA166134103,rs9282564
PA450761,paclitaxel,PA166134104,rs9282564
PA450550,morphine,PA166135896,rs9282564
PA451578,tacrolimus,PA166158991,rs9282564
PA10040,cetuximab,PA166134120,rs9344
PA450428,methotrexate,PA166134434,rs9344
PA128406956,fluorouracil,PA166134759,rs9344
PA449563,exemestane,PA166135475,rs934635
PA450428,methotrexate,PA166134258,rs9345389
PA10204,tenofovir,PA166134433,rs9349256
PA452233,antipsychotics,PA166135976,rs9346455
PA450085,irinotecan,PA166135588,rs9351963
PA448432,anastrozole,PA166134023,rs9340799
PA450196,letrozole,PA166134023,rs9340799
PA450192,leflunomide,PA166134435,rs9340799
PA164754789,conjugated estrogens,PA166134436,rs9340799
PA450344,medroxyprogesterone,PA166134436,rs9340799
PA451581,tamoxifen,PA166134236,rs9340799
PA448500,atorvastatin,PA166135563,rs9370867
PA449673,fluoxetine,PA166163190,rs9361233
PA448803,carboplatin,PA166135943,rs9369421
PA150481189,taxanes,PA166135943,rs9369421
PA448803,carboplatin,PA166136438,rs9369421
PA150481189,taxanes,PA166136438,rs9369421
PA10004,adalimumab,PA166158978,rs9373839
PA449942,hydroxyurea,PA166134674,rs9376230
PA449015,citalopram,PA166134818,rs9380524
PA10074,escitalopram,PA166134818,rs9380524
PA449599,fentanyl,PA166135921,rs9384179
PA449748,gemcitabine,PA166135423,rs9394992
PA448771,capecitabine,PA166135979,rs9380142
PA128406956,fluorouracil,PA166135979,rs9380142
PA448771,capecitabine,PA166135981,rs9380142
PA128406956,fluorouracil,PA166135981,rs9380142
PA164712462,"Antiinflammatory agents, non-steroids",PA166134432,rs943580
PA448320,allopurinol,PA166135585,rs9469003
PA450616,nevirapine,PA166134540,rs9461684
PA449748,gemcitabine,PA166136460,rs944050
PA452618,opioids,PA166135592,rs9479757
PA449942,hydroxyurea,PA166134673,rs9483947
PA452229,antidepressants,PA166134670,rs948854
PA10402,benzodiazepine derivatives,PA166134670,rs948854
PA450522,mirtazapine,PA166134670,rs948854
PA164713257,Selective serotonin reuptake inhibitors,PA166134670,rs948854
PA452618,opioids,PA166136058,rs948854
PA451257,risperidone,PA166134136,rs951439
PA452233,antipsychotics,PA166134137,rs951439
PA450688,olanzapine,PA166134137,rs951439
PA450882,perphenazine,PA166134137,rs951439
PA451201,quetiapine,PA166134137,rs951439
PA451974,ziprasidone,PA166134137,rs951439
PA450428,methotrexate,PA166135751,rs9516519
PA130620651,anthracyclines and related substances,PA166134431,rs9514091
PA164713176,Platinum compounds,PA166136052,rs9535826
PA448068,salbutamol,PA166135251,rs9552679
PA450546,montelukast,PA166135924,rs953977
PA164713176,Platinum compounds,PA166136053,rs9535828
PA10804,imatinib,PA166135123,rs9561765
PA452233,antipsychotics,PA166161298,rs9567733
PA449165,cyclophosphamide,PA166134371,rs9561778
PA449165,cyclophosphamide,PA166134430,rs9561778
PA449412,doxorubicin,PA166134430,rs9561778
PA128406956,fluorouracil,PA166134430,rs9561778
PA449899,hydrochlorothiazide,PA166135886,rs9590353
PA449014,cisplatin,PA166134427,rs9597
PA450085,irinotecan,PA166134427,rs9597
PA451257,risperidone,PA166134664,rs9606186
PA449594,fenofibrate,PA166135390,rs9626730
PA449594,fenofibrate,PA166135013,rs964184
PA449686,fluticasone propionate,PA166136143,rs967676
PA450546,montelukast,PA166136143,rs967676
PA10066,duloxetine,PA166134426,rs963468
PA10074,escitalopram,PA166134671,rs962369
PA450657,nortriptyline,PA166134671,rs962369
PA164779048,"interferon alfa-2a, recombinant",PA166134425,rs9657182
PA164784024,peginterferon alfa-2b,PA166134425,rs9657182
PA450085,irinotecan,PA166134641,rs8175347
PA165958345,nilotinib,PA166135324,rs8175347
PA451221,raloxifene,PA166135016,rs8175347
PA451221,raloxifene,PA166135017,rs8175347
PA449977,indinavir,PA166134033,rs8175347
PA10251,atazanavir,PA166134773,rs8175347
PA451260,ritonavir,PA166134773,rs8175347
PA450085,irinotecan,PA166134774,rs8175347
PA165110775,SN-38,PA166134779,rs8175347
PA7000,sorafenib,PA166134800,rs8175347
PA448817,carvedilol,PA166136209,rs8175347
PA449061,clozapine,PA166136359,rs8175347
PA164760843,deferasirox,PA166135959,rs8175347
PA131890628,tranilast,PA166152787,rs8175347
PA165971474,belinostat,PA166152775,rs8175347
PA449014,cisplatin,PA166134424,rs9679162
PA128406956,fluorouracil,PA166134424,rs9679162
PA450526,mitoxantrone,PA166134424,rs9679162
PA451578,tacrolimus,PA166134532,rs776746
PA450631,nifedipine,PA166135362,rs776746
PA451578,tacrolimus,PA166135632,rs776746
PA451578,tacrolimus,PA166135633,rs776746
PA451578,tacrolimus,PA166136083,rs776746
PA451578,tacrolimus,PA166135601,rs776746
PA451578,tacrolimus,PA166136085,rs776746
PA451578,tacrolimus,PA166136086,rs776746
PA451578,tacrolimus,PA166136087,rs776746
PA451578,tacrolimus,PA166136088,rs776746
PA449167,cyclosporine,PA166134376,rs776746
PA450761,paclitaxel,PA166134402,rs776746
PA162372840,sunitinib,PA166134941,rs776746
PA448500,atorvastatin,PA166134958,rs776746
PA450272,lovastatin,PA166134959,rs776746
PA451363,simvastatin,PA166134960,rs776746
PA450705,ondansetron,PA166135020,rs776746
PA448388,amlodipine,PA166135107,rs776746
PA10229,vardenafil,PA166136306,rs776746
PA451578,tacrolimus,PA166134529,rs776746
PA451578,tacrolimus,PA166134530,rs776746
PA451578,tacrolimus,PA166134531,rs776746
PA450616,nevirapine,PA166134533,rs776746
PA449441,efavirenz,PA166134534,rs776746
PA451365,sirolimus,PA166134535,rs776746
PA451578,tacrolimus,PA166134769,rs776746
PA451201,quetiapine,PA166135752,rs776746
PA448785,carbamazepine,PA166135905,rs776746
PA134308647,rosuvastatin,PA166134961,rs776746
PA10804,imatinib,PA166159855,rs776746
PA449167,cyclosporine,PA166135938,rs776746
PA164746311,everolimus,PA166161465,rs776746
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166161863,rs96844
PA133950441,hmg coa reductase inhibitors,PA166135275,rs9806699
PA451363,simvastatin,PA166135275,rs9806699
PA449383,docetaxel,PA166158780,rs9725457
PA448803,carboplatin,PA166136436,rs9825762
PA150481189,taxanes,PA166136436,rs9825762
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134074,rs983332
PA449061,clozapine,PA166136121,rs9852
PA450688,olanzapine,PA166136121,rs9852
PA165945763,cangrelor,PA166134672,rs9859552
PA449899,hydrochlorothiazide,PA166135915,rs9915451
PA450428,methotrexate,PA166134423,rs9895420
PA449748,gemcitabine,PA166152750,rs992160
PA449256,dexmedetomidine,PA166134944,rs9922316
PA161199368,iloperidone,PA166134181,rs993648
PA448771,capecitabine,PA166135479,rs9936750
PA448499,atenolol,PA166135600,rs9940629
PA452632,acenocoumarol,PA166135422,rs9934438
PA450921,phenprocoumon,PA166135422,rs9934438
PA165980614,fluindione,PA166134762,rs9934438
PA451906,warfarin,PA166134267,rs9934438
PA451906,warfarin,PA166136484,rs9934438
PA451906,warfarin,PA166134765,rs9934438
PA449748,gemcitabine,PA166134048,rs9937
PA452632,acenocoumarol,PA166134539,rs9923231
PA450921,phenprocoumon,PA166134539,rs9923231
PA451906,warfarin,PA166134208,rs9923231
